accelerometer_X,accelerometer_Y,accelerometer_Z
0.670377,15.016433,3.026271
1.25935,-14.786589999999999,-3.155558
7.125145,14.135366000000001,8.480263
23.597251999999997,29.257145,5.238514
5.358224,2.6862939999999997,1.8100169999999998
8.968679,25.876532,10.82658
7.091625,23.15193,2.8155810000000003
-1.25935,-4.865018,-3.6343980000000005
-3.916914,4.1707,1.867477
15.80652,5.061342,1.359907
27.217284999999997,30.68409,7.393294999999999
-0.59855,9.131485000000001,1.3982139999999998
4.616021,-13.828909,-2.4085669999999997
10.204087,7.623139,-2.351106
-4.443638,7.067683000000001,1.4508860000000001
-0.7230489999999999,-13.350069,-2.5617959999999997
18.397045000000002,27.925968,8.710106
7.987057000000001,18.646044,-1.599327
-1.01993,-10.682928,2.5378540000000003
-1.2401959999999999,2.806004,2.365471
14.087482000000001,-0.770933,2.978387
-1.9536689999999999,-17.290924,-4.529829
-0.057461,8.508992999999998,6.382942
18.320429999999998,22.036232000000002,-7.168239999999999
2.806004,-1.010353,-0.177171
-2.60968,9.035717,0.790087
2.839523,-15.811307999999999,-2.542642
1.067814,14.020445,23.93723
14.504074,23.592464,6.382942
4.462791999999999,-10.979809,-3.916914
